key,source,sample_index,sample_id,model,persona,trial,split,status,outer_turns,declared_turns,calls,receipts,batches,multi_batches,reordered_batches,recorded_updates,structural_issues,state_issues,goal_supported,goal_known,effect_final,effect_ever_true,observed_regression_candidate,ever_true_final_false_candidate,ted_final_progress,ted_final_full,ted_auc,ted_ppt,completed_subgoals,subgoals,reported_full_effect_false_candidate,raw_effect_progress,recorded_progress
gpt_4_1/expert/4/get_wifi,toolsandbox/gpt_4_1/expert/trial_4_results.json,14,get_wifi,gpt_4_1,expert,4,heldout,success,2,2,1,1,1,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],"[1.0, 1.0]"
gpt_4_1/expert/4/modify_contact_with_message_recency,toolsandbox/gpt_4_1/expert/trial_4_results.json,15,modify_contact_with_message_recency,gpt_4_1,expert,4,heldout,success,1,1,3,3,3,0,0,1,,,False,False,,,,,0.6,False,0.6,0.6,3,5,False,[],[0.6]
gpt_4_1/expert/4/remove_contact_by_phone,toolsandbox/gpt_4_1/expert/trial_4_results.json,16,remove_contact_by_phone,gpt_4_1,expert,4,heldout,success,1,1,2,2,2,0,0,1,,,True,True,True,True,False,False,1.0,True,1.0,1.0,3,3,False,"[false, true, true]",[1.0]
gpt_4_1/expert/4/remove_contact_by_phone_no_remove_contact_insufficient_information,toolsandbox/gpt_4_1/expert/trial_4_results.json,17,remove_contact_by_phone_no_remove_contact_insufficient_information,gpt_4_1,expert,4,heldout,success,3,3,1,1,1,0,0,0,,,False,False,,,,,0.0,False,0.0,0.0,0,1,False,[],"[0.0, 0.0, 0.0]"
gpt_4_1/expert/4/remove_contact_with_id,toolsandbox/gpt_4_1/expert/trial_4_results.json,18,remove_contact_with_id,gpt_4_1,expert,4,heldout,success,1,1,1,1,1,0,0,1,,,True,True,True,True,False,False,1.0,True,1.0,1.0,2,2,False,"[true, true]",[1.0]
gpt_4_1/expert/4/search_message_with_recency_latest,toolsandbox/gpt_4_1/expert/trial_4_results.json,19,search_message_with_recency_latest,gpt_4_1,expert,4,heldout,success,1,1,2,2,2,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],[1.0]
gpt_4_1/expert/4/search_message_with_recency_oldest,toolsandbox/gpt_4_1/expert/trial_4_results.json,20,search_message_with_recency_oldest,gpt_4_1,expert,4,heldout,success,8,8,4,4,3,1,0,0,,,False,False,,,,,0.25,False,0.16071428571428573,0.0625,1,4,False,[],"[0.0, 0.0, 0.0, 0.25, 0.25, 0.25, 0.25, 0.25]"
gpt_4_1/expert/4/search_name_with_relationship,toolsandbox/gpt_4_1/expert/trial_4_results.json,21,search_name_with_relationship,gpt_4_1,expert,4,heldout,success,3,3,1,1,1,0,0,0,,,False,False,,,,,1.0,True,0.9285714285714285,0.5,2,2,False,[],"[0.0, 1.0, 1.0]"
gpt_4_1/expert/4/search_phone_number_with_name,toolsandbox/gpt_4_1/expert/trial_4_results.json,22,search_phone_number_with_name,gpt_4_1,expert,4,heldout,success,1,1,1,1,1,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],[1.0]
gpt_4_1/expert/4/search_relationship_with_phone_number,toolsandbox/gpt_4_1/expert/trial_4_results.json,23,search_relationship_with_phone_number,gpt_4_1,expert,4,heldout,success,2,2,1,1,1,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],"[1.0, 1.0]"
gpt_4_1/expert/4/search_reminder_with_creation_recency_yesterday,toolsandbox/gpt_4_1/expert/trial_4_results.json,24,search_reminder_with_creation_recency_yesterday,gpt_4_1,expert,4,heldout,success,6,6,6,6,6,0,0,0,,,False,False,,,,,1.0,True,0.875,0.2,4,4,False,[],"[0.75, 0.75, 0.75, 0.75, 1.0, 1.0]"
gpt_4_1/expert/4/search_reminder_with_recency_upcoming,toolsandbox/gpt_4_1/expert/trial_4_results.json,25,search_reminder_with_recency_upcoming,gpt_4_1,expert,4,heldout,success,1,1,3,3,3,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,4,4,False,[],[1.0]
gpt_4_1/expert/4/search_reminder_with_recency_yesterday,toolsandbox/gpt_4_1/expert/trial_4_results.json,26,search_reminder_with_recency_yesterday,gpt_4_1,expert,4,heldout,success,3,3,4,4,4,0,0,0,,,False,False,,,,,0.75,False,0.75,0.75,3,4,False,[],"[0.75, 0.75, 0.75]"
gpt_4_1/expert/4/search_sender_phone_number_with_content,toolsandbox/gpt_4_1/expert/trial_4_results.json,27,search_sender_phone_number_with_content,gpt_4_1,expert,4,heldout,success,2,2,1,1,1,0,0,0,,,False,False,,,,,1.0,True,0.9285714285714285,0.5,2,2,False,[],"[0.0, 1.0]"
gpt_4_1/expert/4/send_message_with_contact_content_cellular_off,toolsandbox/gpt_4_1/expert/trial_4_results.json,28,send_message_with_contact_content_cellular_off,gpt_4_1,expert,4,heldout,success,1,1,5,5,5,0,0,2,,,False,False,,,,,1.0,True,1.0,1.0,5,5,False,[],[1.0]
gpt_4_1/expert/4/send_message_with_phone_number_and_content,toolsandbox/gpt_4_1/expert/trial_4_results.json,29,send_message_with_phone_number_and_content,gpt_4_1,expert,4,heldout,success,1,1,1,1,1,0,0,1,,,False,False,,,,,0.5,False,0.5,0.5,1,2,False,[],[0.5]
gpt_4_1/expert/4/turn_on_cellular_low_battery_mode,toolsandbox/gpt_4_1/expert/trial_4_results.json,30,turn_on_cellular_low_battery_mode,gpt_4_1,expert,4,heldout,success,3,3,5,5,4,1,1,2,,,True,True,True,True,False,False,1.0,True,0.9047642857142858,0.3333333333333333,3,3,False,"[false, false, false, false, false, true, true]","[0.3333, 0.6667, 1.0]"
gpt_4_1/expert/4/turn_on_location_low_battery_mode,toolsandbox/gpt_4_1/expert/trial_4_results.json,31,turn_on_location_low_battery_mode,gpt_4_1,expert,4,heldout,success,3,3,4,4,3,1,1,2,,,True,True,True,True,False,False,0.75,False,0.625,0.25,3,4,False,"[false, false, false, false, true, true]","[0.0, 0.25, 0.75]"
gpt_4_1/expert/4/turn_on_wifi_low_battery_mode,toolsandbox/gpt_4_1/expert/trial_4_results.json,32,turn_on_wifi_low_battery_mode,gpt_4_1,expert,4,heldout,success,3,3,5,5,4,1,1,2,,,True,True,True,True,False,False,1.0,True,0.875,0.3333333333333333,4,4,False,"[false, false, false, false, false, true, true]","[0.25, 0.5, 1.0]"
gpt_4_1/expert/4/update_contact_relationship_with_relationship,toolsandbox/gpt_4_1/expert/trial_4_results.json,33,update_contact_relationship_with_relationship,gpt_4_1,expert,4,heldout,success,1,1,3,3,2,1,0,1,,,True,True,True,True,False,False,1.0,True,1.0,1.0,4,4,False,"[false, true, true]",[1.0]
gpt_4_1/expert/4/update_contact_relationship_with_relationship_twice_multiple_user_turn,toolsandbox/gpt_4_1/expert/trial_4_results.json,34,update_contact_relationship_with_relationship_twice_multiple_user_turn,gpt_4_1,expert,4,heldout,success,3,3,5,5,3,2,0,2,,,False,False,,,,,0.8,False,0.7857142857142857,0.4,4,5,False,[],"[0.6, 0.8, 0.8]"
gpt_4_1/expert/4/update_contact_with_id_and_phone_number,toolsandbox/gpt_4_1/expert/trial_4_results.json,35,update_contact_with_id_and_phone_number,gpt_4_1,expert,4,heldout,success,2,2,1,1,1,0,0,1,,,True,True,True,True,False,False,1.0,True,1.0,1.0,2,2,False,"[true, true, true]","[1.0, 1.0]"
gpt_4_1/expert/4/wifi_off,toolsandbox/gpt_4_1/expert/trial_4_results.json,36,wifi_off,gpt_4_1,expert,4,heldout,success,1,1,1,1,1,0,0,1,,,True,True,True,True,False,False,1.0,True,1.0,1.0,2,2,False,"[true, true]",[1.0]
gpt_4_1/expert/5/add_contact_with_name_and_phone_number,toolsandbox/gpt_4_1/expert/trial_5_results.json,0,add_contact_with_name_and_phone_number,gpt_4_1,expert,5,heldout,success,1,1,1,1,1,0,0,1,,,True,True,True,True,False,False,1.0,True,1.0,1.0,2,2,False,"[true, true]",[1.0]
gpt_4_1/expert/5/add_reminder_content_and_date_and_time,toolsandbox/gpt_4_1/expert/trial_5_results.json,1,add_reminder_content_and_date_and_time,gpt_4_1,expert,5,heldout,success,1,1,2,2,2,0,0,1,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],[1.0]
gpt_4_1/expert/5/add_reminder_content_and_week_delta_and_time,toolsandbox/gpt_4_1/expert/trial_5_results.json,2,add_reminder_content_and_week_delta_and_time,gpt_4_1,expert,5,heldout,success,2,2,4,4,4,0,0,1,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],"[1.0, 1.0]"
gpt_4_1/expert/5/add_reminder_content_and_weekday_delta_and_time,toolsandbox/gpt_4_1/expert/trial_5_results.json,3,add_reminder_content_and_weekday_delta_and_time,gpt_4_1,expert,5,heldout,success,1,1,4,4,4,0,0,1,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],[1.0]
gpt_4_1/expert/5/cellular_off,toolsandbox/gpt_4_1/expert/trial_5_results.json,4,cellular_off,gpt_4_1,expert,5,heldout,success,1,1,1,1,1,0,0,1,,,True,True,True,True,False,False,1.0,True,1.0,1.0,2,2,False,"[true, true]",[1.0]
gpt_4_1/expert/5/convert_currency,toolsandbox/gpt_4_1/expert/trial_5_results.json,5,convert_currency,gpt_4_1,expert,5,heldout,success,1,1,1,1,1,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,1,1,False,[],[1.0]
gpt_4_1/expert/5/find_address_with_lat_lon,toolsandbox/gpt_4_1/expert/trial_5_results.json,6,find_address_with_lat_lon,gpt_4_1,expert,5,heldout,success,2,2,1,1,1,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],"[1.0, 1.0]"
gpt_4_1/expert/5/find_current_city_low_battery_mode,toolsandbox/gpt_4_1/expert/trial_5_results.json,7,find_current_city_low_battery_mode,gpt_4_1,expert,5,heldout,success,7,7,4,4,4,0,0,0,,,False,False,,,,,0.1429,False,0.1429,0.1429,1,7,False,[],"[0.1429, 0.1429, 0.1429, 0.1429, 0.1429, 0.1429, 0.1429]"
gpt_4_1/expert/5/find_days_till_holiday,toolsandbox/gpt_4_1/expert/trial_5_results.json,8,find_days_till_holiday,gpt_4_1,expert,5,heldout,success,2,2,3,3,2,1,0,0,,,False,False,,,,,1.0,True,1.0,1.0,4,4,False,[],"[1.0, 1.0]"
gpt_4_1/expert/5/find_days_till_holiday_wifi_off,toolsandbox/gpt_4_1/expert/trial_5_results.json,9,find_days_till_holiday_wifi_off,gpt_4_1,expert,5,heldout,success,1,1,8,8,6,2,0,1,,,False,False,,,,,0.8,False,0.7999999999999999,0.8,4,5,False,[],[0.8]
gpt_4_1/expert/5/find_stock_symbol_with_company_name,toolsandbox/gpt_4_1/expert/trial_5_results.json,10,find_stock_symbol_with_company_name,gpt_4_1,expert,5,heldout,success,1,1,1,1,1,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],[1.0]
gpt_4_1/expert/5/find_stock_symbol_with_company_name_low_battery_mode,toolsandbox/gpt_4_1/expert/trial_5_results.json,11,find_stock_symbol_with_company_name_low_battery_mode,gpt_4_1,expert,5,heldout,success,1,1,6,6,6,0,0,2,,,False,False,,,,,1.0,True,1.0,1.0,5,5,False,[],[1.0]
gpt_4_1/expert/5/find_thanksgiving_timestamp,toolsandbox/gpt_4_1/expert/trial_5_results.json,12,find_thanksgiving_timestamp,gpt_4_1,expert,5,heldout,success,1,1,1,1,1,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,1,1,False,[],[1.0]
gpt_4_1/expert/5/get_cellular,toolsandbox/gpt_4_1/expert/trial_5_results.json,13,get_cellular,gpt_4_1,expert,5,heldout,success,3,3,1,1,1,0,0,0,,,False,False,,,,,0.5,False,0.46428571428571425,0.25,1,2,False,[],"[0.0, 0.5, 0.5]"
gpt_4_1/expert/5/get_wifi,toolsandbox/gpt_4_1/expert/trial_5_results.json,14,get_wifi,gpt_4_1,expert,5,heldout,success,2,2,1,1,1,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],"[1.0, 1.0]"
gpt_4_1/expert/5/modify_contact_with_message_recency,toolsandbox/gpt_4_1/expert/trial_5_results.json,15,modify_contact_with_message_recency,gpt_4_1,expert,5,heldout,success,1,1,5,5,5,0,0,1,,,False,False,,,,,0.8,False,0.7999999999999999,0.8,4,5,False,[],[0.8]
gpt_4_1/expert/5/remove_contact_by_phone,toolsandbox/gpt_4_1/expert/trial_5_results.json,16,remove_contact_by_phone,gpt_4_1,expert,5,heldout,success,1,1,2,2,2,0,0,1,,,True,True,True,True,False,False,1.0,True,1.0,1.0,3,3,False,"[false, true, true]",[1.0]
gpt_4_1/expert/5/remove_contact_by_phone_no_remove_contact_insufficient_information,toolsandbox/gpt_4_1/expert/trial_5_results.json,17,remove_contact_by_phone_no_remove_contact_insufficient_information,gpt_4_1,expert,5,heldout,success,2,2,1,1,1,0,0,0,,,False,False,,,,,0.0,False,0.0,0.0,0,1,False,[],"[0.0, 0.0]"
gpt_4_1/expert/5/remove_contact_with_id,toolsandbox/gpt_4_1/expert/trial_5_results.json,18,remove_contact_with_id,gpt_4_1,expert,5,heldout,success,1,1,1,1,1,0,0,1,,,True,True,True,True,False,False,1.0,True,1.0,1.0,2,2,False,"[true, true]",[1.0]
gpt_4_1/expert/5/search_message_with_recency_latest,toolsandbox/gpt_4_1/expert/trial_5_results.json,19,search_message_with_recency_latest,gpt_4_1,expert,5,heldout,success,1,1,2,2,2,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],[1.0]
gpt_4_1/expert/5/search_message_with_recency_oldest,toolsandbox/gpt_4_1/expert/trial_5_results.json,20,search_message_with_recency_oldest,gpt_4_1,expert,5,heldout,success,8,8,3,3,3,0,0,0,,,False,False,,,,,0.75,False,0.625,0.25,3,4,False,[],"[0.0, 0.25, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75]"
gpt_4_1/expert/5/search_name_with_relationship,toolsandbox/gpt_4_1/expert/trial_5_results.json,21,search_name_with_relationship,gpt_4_1,expert,5,heldout,success,2,2,1,1,1,0,0,0,,,False,False,,,,,1.0,True,0.9285714285714285,0.5,2,2,False,[],"[0.0, 1.0]"
gpt_4_1/expert/5/search_phone_number_with_name,toolsandbox/gpt_4_1/expert/trial_5_results.json,22,search_phone_number_with_name,gpt_4_1,expert,5,heldout,success,1,1,1,1,1,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],[1.0]
gpt_4_1/expert/5/search_relationship_with_phone_number,toolsandbox/gpt_4_1/expert/trial_5_results.json,23,search_relationship_with_phone_number,gpt_4_1,expert,5,heldout,success,1,1,1,1,1,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],[1.0]
gpt_4_1/expert/5/search_reminder_with_creation_recency_yesterday,toolsandbox/gpt_4_1/expert/trial_5_results.json,24,search_reminder_with_creation_recency_yesterday,gpt_4_1,expert,5,heldout,success,4,4,5,5,5,0,0,0,,,False,False,,,,,0.75,False,0.75,0.75,3,4,False,[],"[0.75, 0.75, 0.75, 0.75]"
gpt_4_1/expert/5/search_reminder_with_recency_upcoming,toolsandbox/gpt_4_1/expert/trial_5_results.json,25,search_reminder_with_recency_upcoming,gpt_4_1,expert,5,heldout,success,2,2,3,3,3,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,4,4,False,[],"[1.0, 1.0]"
gpt_4_1/expert/5/search_reminder_with_recency_yesterday,toolsandbox/gpt_4_1/expert/trial_5_results.json,26,search_reminder_with_recency_yesterday,gpt_4_1,expert,5,heldout,success,8,8,7,7,6,1,0,0,,,False,False,,,,,0.75,False,0.75,0.75,3,4,False,[],"[0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75]"
gpt_4_1/expert/5/search_sender_phone_number_with_content,toolsandbox/gpt_4_1/expert/trial_5_results.json,27,search_sender_phone_number_with_content,gpt_4_1,expert,5,heldout,success,3,3,1,1,1,0,0,0,,,False,False,,,,,1.0,True,0.9285714285714285,0.5,2,2,False,[],"[0.0, 1.0, 1.0]"
gpt_4_1/expert/5/send_message_with_contact_content_cellular_off,toolsandbox/gpt_4_1/expert/trial_5_results.json,28,send_message_with_contact_content_cellular_off,gpt_4_1,expert,5,heldout,success,1,1,5,5,5,0,0,2,,,False,False,,,,,1.0,True,1.0,1.0,5,5,False,[],[1.0]
gpt_4_1/expert/5/send_message_with_phone_number_and_content,toolsandbox/gpt_4_1/expert/trial_5_results.json,29,send_message_with_phone_number_and_content,gpt_4_1,expert,5,heldout,success,1,1,1,1,1,0,0,1,,,False,False,,,,,0.5,False,0.5,0.5,1,2,False,[],[0.5]
gpt_4_1/expert/5/turn_on_cellular_low_battery_mode,toolsandbox/gpt_4_1/expert/trial_5_results.json,30,turn_on_cellular_low_battery_mode,gpt_4_1,expert,5,heldout,success,4,4,4,4,3,1,1,2,,,True,True,True,True,False,False,1.0,True,0.7380857142857143,0.25,3,3,False,"[false, false, false, false, false, true, true]","[0.0, 0.3333, 0.3333, 1.0]"
gpt_4_1/expert/5/turn_on_location_low_battery_mode,toolsandbox/gpt_4_1/expert/trial_5_results.json,31,turn_on_location_low_battery_mode,gpt_4_1,expert,5,heldout,success,3,3,4,4,3,1,1,2,,,True,True,True,True,False,False,0.75,False,0.625,0.25,3,4,False,"[false, false, false, false, true, true]","[0.0, 0.25, 0.75]"
gpt_4_1/expert/5/turn_on_wifi_low_battery_mode,toolsandbox/gpt_4_1/expert/trial_5_results.json,32,turn_on_wifi_low_battery_mode,gpt_4_1,expert,5,heldout,success,5,5,3,3,2,1,1,1,,,True,True,False,False,False,False,0.5,False,0.48214285714285715,0.25,2,4,False,"[false, false, false, false, false, false, false]","[0.25, 0.5, 0.5, 0.5, 0.5]"
gpt_4_1/expert/5/update_contact_relationship_with_relationship,toolsandbox/gpt_4_1/expert/trial_5_results.json,33,update_contact_relationship_with_relationship,gpt_4_1,expert,5,heldout,success,1,1,3,3,2,1,0,1,,,True,True,True,True,False,False,1.0,True,1.0,1.0,4,4,False,"[false, true, true]",[1.0]
gpt_4_1/expert/5/update_contact_relationship_with_relationship_twice_multiple_user_turn,toolsandbox/gpt_4_1/expert/trial_5_results.json,34,update_contact_relationship_with_relationship_twice_multiple_user_turn,gpt_4_1,expert,5,heldout,success,2,2,6,6,4,2,0,2,,,False,False,,,,,0.8,False,0.7857142857142857,0.4,4,5,False,[],"[0.6, 0.8]"
gpt_4_1/expert/5/update_contact_with_id_and_phone_number,toolsandbox/gpt_4_1/expert/trial_5_results.json,35,update_contact_with_id_and_phone_number,gpt_4_1,expert,5,heldout,success,1,1,1,1,1,0,0,1,,,True,True,True,True,False,False,1.0,True,1.0,1.0,2,2,False,"[true, true]",[1.0]
gpt_4_1/expert/5/wifi_off,toolsandbox/gpt_4_1/expert/trial_5_results.json,36,wifi_off,gpt_4_1,expert,5,heldout,success,1,1,1,1,1,0,0,1,,,True,True,True,True,False,False,1.0,True,1.0,1.0,2,2,False,"[true, true]",[1.0]
gpt_4_1/expert/6/add_contact_with_name_and_phone_number,toolsandbox/gpt_4_1/expert/trial_6_results.json,0,add_contact_with_name_and_phone_number,gpt_4_1,expert,6,heldout,success,1,1,1,1,1,0,0,1,,,True,True,True,True,False,False,1.0,True,1.0,1.0,2,2,False,"[true, true]",[1.0]
gpt_4_1/expert/6/add_reminder_content_and_date_and_time,toolsandbox/gpt_4_1/expert/trial_6_results.json,1,add_reminder_content_and_date_and_time,gpt_4_1,expert,6,heldout,success,1,1,2,2,2,0,0,1,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],[1.0]
gpt_4_1/expert/6/add_reminder_content_and_week_delta_and_time,toolsandbox/gpt_4_1/expert/trial_6_results.json,2,add_reminder_content_and_week_delta_and_time,gpt_4_1,expert,6,heldout,success,1,1,4,4,4,0,0,1,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],[1.0]
gpt_4_1/expert/6/add_reminder_content_and_weekday_delta_and_time,toolsandbox/gpt_4_1/expert/trial_6_results.json,3,add_reminder_content_and_weekday_delta_and_time,gpt_4_1,expert,6,heldout,success,2,2,4,4,4,0,0,1,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],"[1.0, 1.0]"
gpt_4_1/expert/6/cellular_off,toolsandbox/gpt_4_1/expert/trial_6_results.json,4,cellular_off,gpt_4_1,expert,6,heldout,success,2,2,1,1,1,0,0,1,,,True,True,True,True,False,False,1.0,True,1.0,1.0,2,2,False,"[true, true, true]","[1.0, 1.0]"
gpt_4_1/expert/6/convert_currency,toolsandbox/gpt_4_1/expert/trial_6_results.json,5,convert_currency,gpt_4_1,expert,6,heldout,success,1,1,1,1,1,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,1,1,False,[],[1.0]
gpt_4_1/expert/6/find_address_with_lat_lon,toolsandbox/gpt_4_1/expert/trial_6_results.json,6,find_address_with_lat_lon,gpt_4_1,expert,6,heldout,success,2,2,1,1,1,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],"[1.0, 1.0]"
gpt_4_1/expert/6/find_current_city_low_battery_mode,toolsandbox/gpt_4_1/expert/trial_6_results.json,7,find_current_city_low_battery_mode,gpt_4_1,expert,6,heldout,success,3,3,1,1,1,0,0,0,,,False,False,,,,,0.0,False,0.0,0.0,0,7,False,[],"[0.0, 0.0, 0.0]"
gpt_4_1/expert/6/find_days_till_holiday,toolsandbox/gpt_4_1/expert/trial_6_results.json,8,find_days_till_holiday,gpt_4_1,expert,6,heldout,success,1,1,3,3,2,1,0,0,,,False,False,,,,,1.0,True,1.0,1.0,4,4,False,[],[1.0]
gpt_4_1/expert/6/find_days_till_holiday_wifi_off,toolsandbox/gpt_4_1/expert/trial_6_results.json,9,find_days_till_holiday_wifi_off,gpt_4_1,expert,6,heldout,success,2,2,5,5,4,1,0,1,,,False,False,,,,,1.0,True,1.0,1.0,5,5,False,[],"[1.0, 1.0]"
gpt_4_1/expert/6/find_stock_symbol_with_company_name,toolsandbox/gpt_4_1/expert/trial_6_results.json,10,find_stock_symbol_with_company_name,gpt_4_1,expert,6,heldout,success,1,1,1,1,1,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],[1.0]
gpt_4_1/expert/6/find_stock_symbol_with_company_name_low_battery_mode,toolsandbox/gpt_4_1/expert/trial_6_results.json,11,find_stock_symbol_with_company_name_low_battery_mode,gpt_4_1,expert,6,heldout,success,2,2,9,9,8,1,1,2,,,False,False,,,,,1.0,True,0.9428571428571428,0.5,5,5,False,[],"[0.2, 1.0]"
gpt_4_1/expert/6/find_thanksgiving_timestamp,toolsandbox/gpt_4_1/expert/trial_6_results.json,12,find_thanksgiving_timestamp,gpt_4_1,expert,6,heldout,success,1,1,1,1,1,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,1,1,False,[],[1.0]
gpt_4_1/expert/6/get_cellular,toolsandbox/gpt_4_1/expert/trial_6_results.json,13,get_cellular,gpt_4_1,expert,6,heldout,success,3,3,1,1,1,0,0,0,,,False,False,,,,,1.0,True,0.9285714285714285,0.5,2,2,False,[],"[0.0, 1.0, 1.0]"
gpt_4_1/expert/6/get_wifi,toolsandbox/gpt_4_1/expert/trial_6_results.json,14,get_wifi,gpt_4_1,expert,6,heldout,success,1,1,1,1,1,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],[1.0]
gpt_4_1/expert/6/modify_contact_with_message_recency,toolsandbox/gpt_4_1/expert/trial_6_results.json,15,modify_contact_with_message_recency,gpt_4_1,expert,6,heldout,success,1,1,3,3,3,0,0,1,,,False,False,,,,,0.6,False,0.6,0.6,3,5,False,[],[0.6]
gpt_4_1/expert/6/remove_contact_by_phone,toolsandbox/gpt_4_1/expert/trial_6_results.json,16,remove_contact_by_phone,gpt_4_1,expert,6,heldout,success,1,1,2,2,2,0,0,1,,,True,True,True,True,False,False,1.0,True,1.0,1.0,3,3,False,"[false, true, true]",[1.0]
gpt_4_1/expert/6/remove_contact_by_phone_no_remove_contact_insufficient_information,toolsandbox/gpt_4_1/expert/trial_6_results.json,17,remove_contact_by_phone_no_remove_contact_insufficient_information,gpt_4_1,expert,6,heldout,success,5,5,1,1,1,0,0,0,,,False,False,,,,,1.0,True,0.7857142857142857,0.3333333333333333,1,1,False,[],"[0.0, 0.0, 1.0, 1.0, 1.0]"
gpt_4_1/expert/6/remove_contact_with_id,toolsandbox/gpt_4_1/expert/trial_6_results.json,18,remove_contact_with_id,gpt_4_1,expert,6,heldout,success,1,1,1,1,1,0,0,1,,,True,True,True,True,False,False,1.0,True,1.0,1.0,2,2,False,"[true, true]",[1.0]
gpt_4_1/expert/6/search_message_with_recency_latest,toolsandbox/gpt_4_1/expert/trial_6_results.json,19,search_message_with_recency_latest,gpt_4_1,expert,6,heldout,success,1,1,2,2,2,0,0,0,,,False,False,,,,,1.0,True,1.0,1.0,2,2,False,[],[1.0]
gpt_4_1/expert/6/search_message_with_recency_oldest,toolsandbox/gpt_4_1/expert/trial_6_results.json,20,search_message_with_recency_oldest,gpt_4_1,expert,6,heldout,success,3,3,2,2,2,0,0,0,,,False,False,,,,,1.0,True,0.9285714285714285,0.5,4,4,False,[],"[0.0, 1.0, 1.0]"
gpt_4_1/expert/6/search_name_with_relationship,toolsandbox/gpt_4_1/expert/trial_6_results.json,21,search_name_with_relationship,gpt_4_1,expert,6,heldout,success,2,2,1,1,1,0,0,0,,,False,False,,,,,1.0,True,0.9285714285714285,0.5,2,2,False,[],"[0.0, 1.0]"
